segment	fivePrime	threePrime	counts
PB1_vRNA	368	2101	0
PB2_vRNA	336	2110	0
PB2_vRNA	374	2081	0
PA_vRNA	666	1539	0
PB1_vRNA	404	2055	0
PA_vRNA	657	754	0
PA_vRNA	314	2092	0
PA_vRNA	216	2096	0
PB1_vRNA	299	2129	0
NA_vRNA	1108	1154	0
PB1_vRNA	490	835	1
NA_vRNA	602	1187	0
PB1_vRNA	337	2136	0
PA_vRNA	291	2033	0
PB1_vRNA	337	2093	0
PB2_vRNA	571	1789	0
PA_vRNA	114	176	19
PB2_vRNA	219	286	0
PA_vRNA	334	2020	0
HA_vRNA	387	1524	0
PA_vRNA	185	1951	1
PB2_vRNA	964	1263	1
PB1_vRNA	355	2089	3
PB2_vRNA	368	2056	1
PA_vRNA	1236	1783	1
PB2_vRNA	391	1154	1
PA_vRNA	389	1905	0
PA_vRNA	526	1640	0
PB2_vRNA	348	2116	0
PB2_vRNA	1081	1503	2
PB2_vRNA	602	1935	0
NP_vRNA	323	1315	0
PB1_vRNA	378	2138	0
PB1_vRNA	461	2069	0
PA_vRNA	491	1868	1
PB2_vRNA	1341	1450	1
PA_vRNA	477	1880	0
PB2_vRNA	584	1835	0
NP_vRNA	378	1302	0
NA_vRNA	353	951	4
HA_vRNA	453	1370	0
M_vRNA	406	659	8
PB2_vRNA	528	2031	5
PA_vRNA	587	1385	0
PB1_vRNA	204	865	0
PB2_vRNA	1172	1336	1
PB2_vRNA	127	2123	0
NA_vRNA	217	1252	0
PB2_vRNA	467	2017	0
NA_vRNA	722	1334	0
PA_vRNA	372	1878	0
PB1_vRNA	484	2018	0
PB2_vRNA	375	2044	0
NA_vRNA	743	810	0
M_vRNA	417	656	0
NA_vRNA	685	882	0
PA_vRNA	1092	1216	1
PA_vRNA	348	1930	0
NA_vRNA	291	601	1
PB2_vRNA	438	1982	0
PB1_vRNA	373	2076	3
M_vRNA	434	659	23
NA_vRNA	562	858	0
PB2_vRNA	952	1532	0
PA_vRNA	692	1650	3
PA_vRNA	356	1998	0
PA_vRNA	1221	1846	0
NP_vRNA	1025	1054	1
HA_vRNA	285	521	3
NA_vRNA	331	1258	0
PA_vRNA	291	2047	0
HA_vRNA	346	1642	0
HA_vRNA	1007	1034	1
HA_vRNA	1336	1507	0
PA_vRNA	224	2028	0
PA_vRNA	803	842	0
M_vRNA	441	643	0
PB2_vRNA	424	2069	0
NA_vRNA	62	1195	0
PB2_vRNA	148	180	0
PB1_vRNA	313	2173	0
PA_vRNA	1818	2072	0
PA_vRNA	618	1718	0
HA_vRNA	187	1577	3
PB2_vRNA	204	2155	0
PA_vRNA	409	2070	0
NA_vRNA	881	1212	1
PA_vRNA	262	2039	0
PB1_vRNA	428	2008	0
PB2_vRNA	1890	1952	2
PB2_vRNA	226	2176	0
PB1_vRNA	810	1447	1
PB2_vRNA	215	2135	0
HA_vRNA	782	939	0
PB2_vRNA	1914	1939	0
PB2_vRNA	456	2026	0
M_vRNA	233	830	0
PA_vRNA	529	1652	1
PB2_vRNA	1151	1365	0
PB2_vRNA	339	2184	0
HA_vRNA	1188	1280	0
PA_vRNA	573	1166	0
PA_vRNA	1131	1608	3
HA_vRNA	655	944	0
PA_vRNA	306	1972	0
PB2_vRNA	263	2192	0
PA_vRNA	408	1957	0
PA_vRNA	218	2068	0
PA_vRNA	433	505	0
NP_vRNA	325	1222	0
PA_vRNA	174	2114	0
PB1_vRNA	424	2065	0
PB1_vRNA	700	1703	0
PB2_vRNA	332	2144	0
PB1_vRNA	174	1783	0
PB2_vRNA	386	2018	0
PB2_vRNA	458	1983	0
PA_vRNA	565	1545	0
PA_vRNA	238	1997	1
PA_vRNA	438	1933	0
PA_vRNA	527	1828	0
PB2_vRNA	1089	1402	4
PB2_vRNA	515	1908	0
PA_vRNA	303	1990	0
PB1_vRNA	725	1796	0
NP_vRNA	405	1143	1
PA_vRNA	398	1791	0
NS_vRNA	421	447	0
PA_vRNA	715	1430	0
M_vRNA	398	677	0
PA_vRNA	655	1703	0
PA_vRNA	350	1904	0
NA_vRNA	435	484	0
PA_vRNA	427	1921	0
NA_vRNA	87	819	0
PB2_vRNA	181	1688	1
NA_vRNA	270	470	1
PB2_vRNA	502	1470	1
PB1_vRNA	415	1965	0
PB2_vRNA	319	2152	0
PB2_vRNA	313	2038	0
PA_vRNA	664	1707	0
NA_vRNA	257	1207	0
PB1_vRNA	477	2013	0
M_vRNA	472	533	1
NA_vRNA	248	1159	0
NA_vRNA	493	691	0
PB1_vRNA	802	1196	1
PA_vRNA	246	1998	0
PA_vRNA	526	1677	0
NA_vRNA	335	1222	0
PB1_vRNA	367	2046	0
PB1_vRNA	187	207	0
PA_vRNA	209	2141	0
PB2_vRNA	1259	1888	1
PB1_vRNA	423	2038	0
PB2_vRNA	216	2135	0
NA_vRNA	171	1210	0
PB1_vRNA	325	2114	0
PA_vRNA	377	2012	0
PB1_vRNA	498	2017	0
NP_vRNA	495	1201	0
PA_vRNA	741	882	0
NA_vRNA	322	1194	0
PA_vRNA	221	2056	0
HA_vRNA	678	759	0
PA_vRNA	222	2090	0
PA_vRNA	1585	1757	0
PB2_vRNA	881	1676	0
PA_vRNA	791	1400	0
PB1_vRNA	486	1898	0
NA_vRNA	519	1112	0
PB2_vRNA	280	2100	0
NS_vRNA	822	841	0
PA_vRNA	1012	1597	0
M_vRNA	409	656	2
PB1_vRNA	615	1831	0
NP_vRNA	205	1403	1
PA_vRNA	194	2146	0
PA_vRNA	435	1929	0
NS_vRNA	261	301	0
PB1_vRNA	702	1708	2
NS_vRNA	653	680	0
PA_vRNA	494	1994	0
PB1_vRNA	338	446	0
PA_vRNA	334	1953	0
NP_vRNA	866	913	0
PB2_vRNA	383	870	1
PA_vRNA	1238	1419	2
PB1_vRNA	578	798	1
PA_vRNA	602	1814	0
PB2_vRNA	511	1848	0
PB2_vRNA	349	2035	0
PB2_vRNA	1403	1453	0
PB2_vRNA	160	2063	0
PB2_vRNA	317	2152	0
HA_vRNA	288	1634	0
PA_vRNA	445	1928	0
PA_vRNA	294	2013	0
PA_vRNA	404	1147	0
NP_vRNA	339	815	0
PB2_vRNA	579	1892	0
PA_vRNA	632	1638	0
PB1_vRNA	417	1866	0
PB2_vRNA	439	1396	0
PA_vRNA	259	1960	0
PB1_vRNA	470	2023	1
PB2_vRNA	381	529	0
M_vRNA	326	367	0
NP_vRNA	478	1365	0
PB2_vRNA	595	1731	0
PB2_vRNA	499	2040	0
PA_vRNA	251	2026	0
NP_vRNA	901	1039	1
PA_vRNA	543	1880	0
NP_vRNA	179	402	0
PB1_vRNA	447	1998	2
PB2_vRNA	584	1786	0
PB2_vRNA	415	1956	0
NS_vRNA	191	233	0
PB2_vRNA	580	601	7
NP_vRNA	291	1080	1
PB1_vRNA	438	2002	0
PA_vRNA	320	1942	0
PB1_vRNA	375	2065	0
PA_vRNA	606	1715	0
M_vRNA	729	799	0
PB1_vRNA	390	2005	0
PB2_vRNA	191	2197	0
PA_vRNA	54	1107	0
PB2_vRNA	468	1326	0
PA_vRNA	1142	1457	0
PA_vRNA	1081	1414	1
M_vRNA	374	575	0
NP_vRNA	899	939	0
NA_vRNA	451	1258	1
PB2_vRNA	309	2069	2744
HA_vRNA	351	960	0
NP_vRNA	501	1192	0
NP_vRNA	727	758	1
PA_vRNA	380	1826	0
PA_vRNA	462	1872	0
NP_vRNA	514	1121	0
PA_vRNA	590	1705	1
PB1_vRNA	2174	2192	8
PB1_vRNA	370	2090	0
PA_vRNA	1062	1819	1
PA_vRNA	454	1905	0
NA_vRNA	1096	1168	0
PB1_vRNA	361	1878	0
PB2_vRNA	904	2056	0
PA_vRNA	602	1596	0
PB1_vRNA	586	1931	0
NP_vRNA	583	939	0
NP_vRNA	188	1485	0
NP_vRNA	151	450	1
NA_vRNA	326	1207	0
NS_vRNA	201	625	0
M_vRNA	599	625	4
PA_vRNA	229	2063	0
PB2_vRNA	621	1811	0
PA_vRNA	484	1852	0
NA_vRNA	422	1024	0
PB1_vRNA	755	1437	0
PB1_vRNA	347	2056	0
PB1_vRNA	315	2180	0
PA_vRNA	262	2053	0
PB1_vRNA	231	2156	0
PB2_vRNA	208	2152	7
PB1_vRNA	299	2172	0
PB1_vRNA	543	1709	0
PB1_vRNA	490	2054	0
M_vRNA	218	391	0
PB1_vRNA	592	2004	0
PB2_vRNA	270	2217	0
M_vRNA	109	405	2
NA_vRNA	861	1007	0
PA_vRNA	856	1216	0
PB2_vRNA	389	2037	0
PA_vRNA	221	1964	0
NA_vRNA	368	1061	1
PA_vRNA	695	1612	0
PB1_vRNA	760	1954	0
NS_vRNA	284	614	0
PB1_vRNA	891	1669	0
PA_vRNA	994	1509	1
PA_vRNA	727	1643	0
PA_vRNA	1153	1802	0
PB2_vRNA	263	2181	0
M_vRNA	439	649	0
PA_vRNA	402	1656	1
PA_vRNA	1185	1747	0
PA_vRNA	102	2051	0
NP_vRNA	882	1205	1
PA_vRNA	196	1985	0
PA_vRNA	722	1682	0
PA_vRNA	266	2025	0
PA_vRNA	273	308	0
NA_vRNA	289	1123	0
NP_vRNA	1108	1126	0
PA_vRNA	647	2144	0
PB2_vRNA	607	1602	1
NA_vRNA	758	794	0
NP_vRNA	736	824	0
PA_vRNA	304	1110	0
PA_vRNA	642	1851	0
PB2_vRNA	243	2165	0
PB2_vRNA	291	2128	20
NA_vRNA	115	1325	0
PA_vRNA	328	2011	0
PB1_vRNA	233	2153	0
PA_vRNA	245	2123	1
NP_vRNA	564	1122	0
PA_vRNA	426	1865	0
NP_vRNA	527	634	1
PB2_vRNA	640	1868	0
PB1_vRNA	377	2133	0
PA_vRNA	334	2025	0
PB1_vRNA	300	2136	0
NP_vRNA	515	1131	1
PB2_vRNA	389	2043	2
PB2_vRNA	875	2188	0
PA_vRNA	830	1681	0
PA_vRNA	393	2024	0
PA_vRNA	246	1983	0
PB1_vRNA	504	1898	0
PA_vRNA	314	2074	0
PB2_vRNA	1430	2249	8
PA_vRNA	292	2054	0
PB2_vRNA	476	2060	6
PB2_vRNA	436	1259	0
PA_vRNA	1234	1417	0
PB1_vRNA	395	1176	4
PB2_vRNA	467	1999	0
PA_vRNA	521	1606	0
PB1_vRNA	437	2049	0
PA_vRNA	243	1971	0
PB2_vRNA	507	1911	0
PB2_vRNA	665	1855	0
PB2_vRNA	237	1669	0
PA_vRNA	278	1996	0
NA_vRNA	724	1336	2
PB2_vRNA	536	1598	0
HA_vRNA	426	1557	0
NS_vRNA	236	319	1
PB2_vRNA	1315	1683	0
PB2_vRNA	390	2003	0
PA_vRNA	72	1824	1
PB1_vRNA	491	2137	0
NP_vRNA	857	891	0
PA_vRNA	317	2031	0
NP_vRNA	387	701	1
PA_vRNA	123	1890	0
NP_vRNA	403	897	0
NA_vRNA	132	1217	0
NP_vRNA	395	420	0
PA_vRNA	1627	1790	0
NP_vRNA	55	913	1
PB1_vRNA	334	2090	33
NA_vRNA	291	332	0
PA_vRNA	484	510	1
PB2_vRNA	707	1156	6
PA_vRNA	1153	1240	0
NS_vRNA	760	804	0
PB2_vRNA	381	2066	0
PA_vRNA	591	1709	0
PB2_vRNA	873	1729	1
PA_vRNA	182	1990	0
PA_vRNA	694	856	0
PA_vRNA	1358	1397	1
PA_vRNA	202	2109	0
PA_vRNA	395	1834	1
NP_vRNA	952	1025	0
PA_vRNA	599	2138	1
NA_vRNA	235	1144	1
PA_vRNA	247	1792	91
NP_vRNA	373	1257	0
PA_vRNA	592	1791	0
PA_vRNA	475	1857	0
NP_vRNA	805	1046	0
NA_vRNA	129	1000	0
PA_vRNA	284	2074	0
PA_vRNA	402	1159	1
HA_vRNA	294	1344	0
PB1_vRNA	584	1948	0
PB2_vRNA	1390	1455	0
PB2_vRNA	576	1882	0
PB2_vRNA	383	2055	1
PB1_vRNA	557	1766	0
PB1_vRNA	239	2074	1
PB1_vRNA	463	2023	0
PB2_vRNA	215	2181	0
PB2_vRNA	470	544	0
PB2_vRNA	747	1145	0
PB1_vRNA	1605	2243	1
NA_vRNA	302	534	0
M_vRNA	283	383	0
PA_vRNA	772	791	1
PB1_vRNA	177	2249	0
PA_vRNA	746	780	0
PA_vRNA	1594	1670	0
PB2_vRNA	418	2186	0
PB1_vRNA	384	1963	0
PB1_vRNA	2274	2287	198
PA_vRNA	388	1905	0
PA_vRNA	1729	1801	0
PA_vRNA	325	516	2
NP_vRNA	730	974	0
PA_vRNA	629	1654	0
NP_vRNA	583	596	5
PA_vRNA	710	1849	0
PB2_vRNA	505	2215	0
PB1_vRNA	240	2168	0
PA_vRNA	211	1987	0
NP_vRNA	1137	1392	1
NA_vRNA	730	1090	2
PB2_vRNA	571	1876	0
PA_vRNA	358	1977	0
PA_vRNA	1975	2051	0
PA_vRNA	494	2017	0
NA_vRNA	653	1209	0
PB1_vRNA	699	1885	0
PB2_vRNA	1193	1561	0
PA_vRNA	603	1772	0
PA_vRNA	331	1874	0
NA_vRNA	358	1052	0
PB1_vRNA	415	1993	0
HA_vRNA	895	951	0
PB1_vRNA	688	1854	0
PA_vRNA	544	1351	0
PB1_vRNA	231	2179	0
PA_vRNA	777	1667	0
PA_vRNA	291	2027	0
HA_vRNA	694	1081	0
NP_vRNA	1244	1286	0
PB1_vRNA	231	2139	0
PA_vRNA	294	2101	0
PB2_vRNA	246	2146	0
PA_vRNA	329	2019	0
NP_vRNA	610	1005	1
PA_vRNA	318	2028	0
PB2_vRNA	600	1879	2
PA_vRNA	578	660	0
PB2_vRNA	565	1866	0
PB1_vRNA	233	2090	0
PB2_vRNA	279	1988	0
PB2_vRNA	551	1870	0
PB2_vRNA	874	2187	1
PB2_vRNA	657	1696	0
NA_vRNA	716	744	0
M_vRNA	99	403	0
PA_vRNA	790	2199	0
PB1_vRNA	296	2041	0
PA_vRNA	700	1645	0
PB1_vRNA	354	2235	0
PB2_vRNA	875	939	0
PB2_vRNA	536	1781	1
PB2_vRNA	708	1722	0
PA_vRNA	240	2066	0
PA_vRNA	1258	1842	0
PB1_vRNA	899	1394	0
PA_vRNA	524	1870	0
PA_vRNA	454	1854	0
PB2_vRNA	437	1954	0
PB1_vRNA	367	2014	0
PA_vRNA	643	1667	0
PA_vRNA	1273	1784	0
NP_vRNA	410	680	8
NA_vRNA	688	890	0
PB1_vRNA	416	2016	0
NP_vRNA	157	1395	0
PA_vRNA	94	123	1
PB2_vRNA	456	2045	0
NA_vRNA	516	1015	0
PB2_vRNA	453	1983	0
NA_vRNA	806	1325	5
PA_vRNA	136	2012	0
PB2_vRNA	313	2051	0
NP_vRNA	763	848	3
PB2_vRNA	496	2038	0
PB2_vRNA	528	1926	0
PB1_vRNA	100	2027	0
PB2_vRNA	357	2010	0
PB1_vRNA	248	2086	0
HA_vRNA	1536	1579	1
PB1_vRNA	451	1967	0
PB1_vRNA	269	2160	0
NA_vRNA	172	1151	0
PB2_vRNA	358	2187	0
PB2_vRNA	515	1898	0
PB2_vRNA	433	2037	0
PA_vRNA	355	2016	0
PB1_vRNA	830	1780	0
NP_vRNA	409	649	0
PA_vRNA	194	1954	2
PA_vRNA	433	599	0
NP_vRNA	938	1066	0
PB2_vRNA	517	1912	0
M_vRNA	409	659	8
PB2_vRNA	254	1682	0
PA_vRNA	210	2105	0
PA_vRNA	395	1883	1
PA_vRNA	265	2030	0
PA_vRNA	213	1769	1
PB2_vRNA	510	2007	0
NP_vRNA	768	865	0
PB2_vRNA	574	1853	0
PA_vRNA	235	2089	2
PA_vRNA	612	1824	0
PA_vRNA	1054	1701	0
NP_vRNA	843	1077	0
PA_vRNA	651	1711	0
NP_vRNA	171	1087	1
PB2_vRNA	853	1548	0
PA_vRNA	667	1614	0
PA_vRNA	236	2091	1
PB1_vRNA	697	1732	0
NA_vRNA	137	1072	0
NA_vRNA	409	804	0
PA_vRNA	242	2001	0
NP_vRNA	728	875	0
PB1_vRNA	1261	1575	0
PB1_vRNA	504	2006	0
PB2_vRNA	710	2169	0
PB1_vRNA	1279	1727	0
PB2_vRNA	505	2038	0
NP_vRNA	367	941	0
PA_vRNA	490	2017	0
M_vRNA	599	632	0
NA_vRNA	262	1170	0
NA_vRNA	213	1335	0
PA_vRNA	869	1532	1
NP_vRNA	346	807	0
PB1_vRNA	253	2207	0
PB1_vRNA	368	2038	0
PB2_vRNA	212	2223	0
NA_vRNA	401	447	0
PB1_vRNA	766	1741	0
PA_vRNA	349	1659	0
HA_vRNA	459	1568	0
PB1_vRNA	718	1716	0
PB1_vRNA	496	1914	25
PB1_vRNA	228	2173	5
PA_vRNA	657	1704	0
PA_vRNA	1478	1582	0
NA_vRNA	184	1309	0
NA_vRNA	992	1224	1
PB2_vRNA	714	757	0
PB1_vRNA	320	2096	0
PB1_vRNA	1006	1125	0
PA_vRNA	527	1626	3
NA_vRNA	752	918	0
PA_vRNA	486	1596	1
PA_vRNA	334	1930	0
PA_vRNA	387	1148	0
PA_vRNA	738	1539	0
PB1_vRNA	437	1995	0
PB2_vRNA	1098	1291	0
NA_vRNA	283	1032	1
NA_vRNA	1036	1063	5
PB2_vRNA	782	836	0
NA_vRNA	402	1045	0
PA_vRNA	384	1953	0
PB1_vRNA	1529	1566	0
NA_vRNA	429	1077	0
PB2_vRNA	454	1990	0
PA_vRNA	315	2082	0
M_vRNA	413	659	2
PB2_vRNA	1149	1179	0
PB2_vRNA	289	2135	0
PB2_vRNA	1580	1613	0
PA_vRNA	252	2055	0
HA_vRNA	268	316	1
PB1_vRNA	971	1687	1
NA_vRNA	237	1340	0
NP_vRNA	230	840	0
PB2_vRNA	387	2169	15
PB2_vRNA	407	2054	0
PB1_vRNA	253	2179	0
PB2_vRNA	208	2150	11814
M_vRNA	291	382	3
NP_vRNA	796	847	1
PB2_vRNA	455	2023	0
PA_vRNA	374	1949	0
NA_vRNA	608	1059	1
NP_vRNA	533	1046	1
NP_vRNA	429	1187	0
PB1_vRNA	767	1725	2
PA_vRNA	382	2045	0
PB2_vRNA	274	1903	2
PB2_vRNA	516	1866	187
PB1_vRNA	216	2126	0
NA_vRNA	80	1200	0
PA_vRNA	487	1880	0
PB2_vRNA	257	2108	0
PA_vRNA	385	1965	0
PA_vRNA	1148	1218	1
NA_vRNA	235	1324	0
PB1_vRNA	240	1481	2
PA_vRNA	334	1977	0
PA_vRNA	486	2047	0
NA_vRNA	617	673	0
PB2_vRNA	178	2228	0
PB1_vRNA	622	1718	0
M_vRNA	697	771	1
PA_vRNA	244	2097	4
NP_vRNA	958	1099	0
PA_vRNA	94	177	1
PA_vRNA	1447	1664	2
PA_vRNA	1418	1694	1
PA_vRNA	1278	1791	0
HA_vRNA	657	759	1
NA_vRNA	262	1220	1
PB2_vRNA	633	2156	1
PA_vRNA	590	1756	1
PB2_vRNA	314	2095	0
NP_vRNA	755	939	0
NP_vRNA	192	783	0
NA_vRNA	468	1092	0
PA_vRNA	164	526	0
HA_vRNA	979	1010	1
PA_vRNA	133	461	0
PB2_vRNA	616	1808	0
NA_vRNA	468	1103	5
PB2_vRNA	372	1960	0
PA_vRNA	580	598	0
PA_vRNA	272	2000	0
PA_vRNA	583	1721	0
M_vRNA	375	517	10
PB1_vRNA	385	2068	0
M_vRNA	284	487	0
PB1_vRNA	212	1976	0
PB2_vRNA	599	1126	0
PB1_vRNA	677	1809	0
NA_vRNA	889	905	0
NA_vRNA	748	1039	0
PA_vRNA	676	1648	0
M_vRNA	439	518	0
PB2_vRNA	603	1588	0
PA_vRNA	422	487	1
PB1_vRNA	530	1870	0
PB2_vRNA	1010	1252	0
PB2_vRNA	594	1980	0
PA_vRNA	485	1945	0
NA_vRNA	676	931	0
PB1_vRNA	693	1809	0
PB2_vRNA	290	2184	0
PA_vRNA	145	465	0
PB2_vRNA	728	759	0
HA_vRNA	146	1436	0
PA_vRNA	320	1956	0
PB1_vRNA	465	2020	0
PA_vRNA	221	2111	0
PB2_vRNA	780	2009	0
NP_vRNA	608	723	1
PA_vRNA	504	2156	0
PA_vRNA	394	422	1
PA_vRNA	734	1541	0
HA_vRNA	341	1566	0
PB2_vRNA	2200	2232	0
NA_vRNA	525	956	0
PB1_vRNA	249	2055	0
M_vRNA	160	185	0
PB1_vRNA	973	1027	0
NA_vRNA	468	1124	1
PB1_vRNA	758	786	0
PA_vRNA	284	1977	0
PA_vRNA	1195	1713	1
PB2_vRNA	1041	1410	0
PB2_vRNA	367	395	0
PB2_vRNA	472	1124	0
NA_vRNA	878	1130	0
PB1_vRNA	414	2004	0
PB1_vRNA	406	2025	0
PB1_vRNA	445	1995	0
HA_vRNA	687	1382	1
PA_vRNA	1861	1986	0
PB1_vRNA	625	1786	0
M_vRNA	415	539	0
PA_vRNA	317	1983	0
PB2_vRNA	348	2070	0
NP_vRNA	533	1120	0
PB1_vRNA	259	1168	0
PB1_vRNA	320	2112	0
M_vRNA	487	536	0
NP_vRNA	260	1443	0
PA_vRNA	375	1985	0
PB2_vRNA	243	2164	0
PB2_vRNA	206	2152	1
PA_vRNA	407	1818	0
NP_vRNA	378	840	1
NP_vRNA	797	896	0
PA_vRNA	715	1624	0
PA_vRNA	656	1321	0
HA_vRNA	449	676	1
NA_vRNA	150	1077	0
NS_vRNA	590	657	0
PA_vRNA	236	2033	0
PA_vRNA	450	1876	1
M_vRNA	201	394	0
PA_vRNA	1899	2052	0
PA_vRNA	491	1866	1
NA_vRNA	777	887	0
PA_vRNA	492	1802	0
PB2_vRNA	467	1956	1
PB1_vRNA	181	2195	0
NA_vRNA	234	1269	0
NA_vRNA	491	525	3
PB1_vRNA	531	1990	0
PB2_vRNA	686	1829	1
NP_vRNA	42	441	0
PA_vRNA	318	2085	0
PB1_vRNA	531	1926	0
PB1_vRNA	942	2174	0
PB1_vRNA	307	1890	0
PA_vRNA	116	1921	1
PA_vRNA	607	1686	0
PB2_vRNA	685	1828	203
PA_vRNA	240	2140	0
PB2_vRNA	634	651	3
NP_vRNA	378	722	5
PA_vRNA	369	1938	0
PB1_vRNA	423	2122	0
PA_vRNA	433	1880	0
PA_vRNA	1967	2007	0
NP_vRNA	535	1034	2
PB1_vRNA	952	1583	0
PB2_vRNA	521	1942	0
PA_vRNA	252	2061	0
PB1_vRNA	948	1262	17
PB2_vRNA	202	285	0
PA_vRNA	295	2056	0
PB1_vRNA	173	2084	0
PB2_vRNA	604	636	0
NA_vRNA	346	1259	0
PA_vRNA	607	1743	0
PB1_vRNA	679	1790	6
PB2_vRNA	513	2018	0
PA_vRNA	328	2089	0
NP_vRNA	180	1221	3
PB2_vRNA	290	2022	0
NA_vRNA	354	873	0
PA_vRNA	510	1934	0
PB2_vRNA	381	883	0
PB2_vRNA	538	1993	0
PB2_vRNA	141	206	0
NA_vRNA	413	775	0
NA_vRNA	166	1182	0
PB1_vRNA	438	1940	0
NP_vRNA	405	475	2
NA_vRNA	1109	1277	0
PA_vRNA	624	1671	0
PA_vRNA	428	1920	0
PB2_vRNA	513	1952	0
PB1_vRNA	265	1452	0
PB1_vRNA	319	2028	0
M_vRNA	195	327	0
M_vRNA	268	640	0
NP_vRNA	350	1183	1
PB1_vRNA	490	1902	169
PB1_vRNA	488	2013	1
PB1_vRNA	618	1813	0
NA_vRNA	216	1262	0
PA_vRNA	224	2134	0
PA_vRNA	438	1594	1
HA_vRNA	941	1049	0
PA_vRNA	276	1997	0
PB2_vRNA	217	2206	0
PA_vRNA	675	1394	0
PB1_vRNA	211	2182	0
PA_vRNA	522	1812	2
PB2_vRNA	1435	2011	1
PA_vRNA	630	1643	0
PB1_vRNA	528	1954	0
PB1_vRNA	527	2016	0
NP_vRNA	368	1327	0
PB1_vRNA	230	2156	0
PA_vRNA	809	839	0
NA_vRNA	275	1060	4
HA_vRNA	240	1643	0
PB1_vRNA	271	2013	0
NP_vRNA	516	1143	2
NA_vRNA	1185	1257	0
NS_vRNA	392	472	2
PB1_vRNA	796	1190	1
HA_vRNA	450	1490	33
NP_vRNA	902	964	1
PB2_vRNA	345	2137	0
NA_vRNA	1306	1325	0
PB1_vRNA	986	1453	0
PA_vRNA	363	2036	1
NP_vRNA	232	1108	1
NA_vRNA	514	1073	0
NP_vRNA	617	1044	1
PB1_vRNA	751	1796	1
HA_vRNA	266	514	1
PB2_vRNA	519	1962	0
PA_vRNA	418	1913	1
PA_vRNA	251	2144	3
PB2_vRNA	454	2016	0
PB1_vRNA	724	1224	0
M_vRNA	496	540	0
PA_vRNA	496	1669	0
NP_vRNA	248	397	0
PA_vRNA	373	1908	0
NP_vRNA	539	696	2
NP_vRNA	267	1288	0
PB2_vRNA	790	969	0
PB1_vRNA	295	2162	0
PB2_vRNA	266	2161	0
PB2_vRNA	256	2134	0
PB1_vRNA	652	1745	0
PB2_vRNA	694	1769	0
PA_vRNA	249	2032	0
PB2_vRNA	1531	2066	1
PB1_vRNA	728	1768	0
PA_vRNA	433	1998	0
PB2_vRNA	248	2126	0
PA_vRNA	389	1331	0
NA_vRNA	558	940	0
PB1_vRNA	233	1778	0
PB1_vRNA	386	2007	0
NA_vRNA	366	497	1
PB2_vRNA	266	291	0
PB2_vRNA	454	1876	0
HA_vRNA	408	545	1
NA_vRNA	502	1130	0
HA_vRNA	379	1467	1
NP_vRNA	946	1084	1
PB1_vRNA	379	698	0
PB1_vRNA	565	1881	0
NS_vRNA	464	516	0
PB2_vRNA	294	2026	0
PB1_vRNA	624	1809	0
PB1_vRNA	254	2166	0
NP_vRNA	505	1024	0
PB2_vRNA	332	2167	0
PB2_vRNA	565	1847	0
PB1_vRNA	448	1921	0
PB2_vRNA	891	1536	2
PB2_vRNA	652	1858	0
NA_vRNA	1031	1052	0
NA_vRNA	173	692	5
HA_vRNA	78	176	0
PA_vRNA	242	2068	200
PB1_vRNA	314	2074	0
PA_vRNA	525	2034	0
PA_vRNA	509	1930	0
PB1_vRNA	437	2002	0
NA_vRNA	518	1064	0
PA_vRNA	433	1841	0
NP_vRNA	433	1369	0
PB2_vRNA	340	2121	0
NP_vRNA	816	1181	0
PB2_vRNA	792	833	1
PA_vRNA	569	1883	0
PB1_vRNA	1277	1641	0
PB2_vRNA	159	1299	2
PA_vRNA	219	1723	0
NP_vRNA	261	1431	0
PB1_vRNA	432	2060	0
PB1_vRNA	653	1439	0
PB2_vRNA	440	2137	0
NA_vRNA	515	1064	4
PB1_vRNA	310	2110	0
PB2_vRNA	881	1097	1
HA_vRNA	185	668	0
PA_vRNA	225	2000	0
PB2_vRNA	207	2157	0
PB2_vRNA	504	2110	0
PB1_vRNA	151	178	0
HA_vRNA	426	1572	0
PA_vRNA	292	2061	0
NP_vRNA	804	923	2
PB2_vRNA	306	2066	0
NA_vRNA	1162	1182	0
PA_vRNA	354	2027	0
PB2_vRNA	1903	1969	4
PA_vRNA	348	1935	0
NA_vRNA	580	870	1
PB2_vRNA	596	1851	0
M_vRNA	281	355	0
PB2_vRNA	917	1500	0
NP_vRNA	359	398	2
PB1_vRNA	350	2057	0
PB2_vRNA	776	855	0
NP_vRNA	227	1152	3
HA_vRNA	823	1171	0
PB2_vRNA	134	175	0
PB2_vRNA	253	2209	5
PB2_vRNA	701	748	0
PB2_vRNA	455	2089	0
NA_vRNA	792	855	0
NP_vRNA	459	1163	0
HA_vRNA	1392	1582	1
NP_vRNA	239	1128	0
PA_vRNA	785	1654	1
M_vRNA	195	580	0
PB2_vRNA	291	2121	0
HA_vRNA	508	1313	0
PB1_vRNA	1145	1356	3
NA_vRNA	403	1339	0
PA_vRNA	423	1807	0
PB2_vRNA	585	1849	0
PA_vRNA	315	1715	0
PB1_vRNA	472	2036	0
NP_vRNA	278	1013	0
NA_vRNA	513	998	0
PB2_vRNA	538	1783	0
PA_vRNA	544	1761	0
NP_vRNA	874	1045	0
PA_vRNA	548	1633	0
PB1_vRNA	426	1992	0
PB2_vRNA	644	1925	0
HA_vRNA	383	1565	0
NP_vRNA	311	1367	1
