segment	fivePrime	threePrime	counts
NP_vRNA	598	1188	0
HA_vRNA	635	1136	0
PA_vRNA	228	2100	0
PB1_vRNA	254	2044	8
PA_vRNA	313	1853	0
NP_vRNA	119	1143	1
PA_vRNA	247	1792	0
NP_vRNA	411	1313	0
PB2_vRNA	895	928	0
M_vRNA	309	430	0
PB2_vRNA	314	2135	0
PB2_vRNA	550	1784	0
NA_vRNA	513	879	1
HA_vRNA	510	680	1
NA_vRNA	318	1045	0
NP_vRNA	805	1046	1
PA_vRNA	475	1857	81
PA_vRNA	376	1825	0
NA_vRNA	173	1311	0
NP_vRNA	484	1020	0
PB1_vRNA	1292	1316	0
PA_vRNA	402	1159	0
PB2_vRNA	375	2037	0
NA_vRNA	332	1115	0
PA_vRNA	510	1874	0
PB2_vRNA	576	1882	0
PB2_vRNA	383	2055	5
PA_vRNA	260	2024	0
PB2_vRNA	403	1895	0
PB1_vRNA	239	2074	724
PB2_vRNA	301	2138	7
PB1_vRNA	391	2001	0
PB2_vRNA	400	2027	0
PB1_vRNA	247	2086	1
PB1_vRNA	468	2028	0
PB1_vRNA	2274	2287	0
PA_vRNA	618	1634	0
PA_vRNA	388	1905	1
NA_vRNA	440	1007	0
PA_vRNA	511	1809	0
PB1_vRNA	400	2017	0
NP_vRNA	583	596	4
M_vRNA	278	814	0
NP_vRNA	805	903	1
PB2_vRNA	286	2169	0
PA_vRNA	351	1924	0
PB2_vRNA	424	1970	0
PB1_vRNA	240	2168	20
PA_vRNA	196	2037	0
PA_vRNA	114	2075	0
PB2_vRNA	391	1975	0
PA_vRNA	635	1823	0
PB1_vRNA	497	799	0
PA_vRNA	1975	2051	6
PB2_vRNA	316	2223	0
PB2_vRNA	483	608	0
PB1_vRNA	1800	2047	1
HA_vRNA	990	1045	1
PB2_vRNA	172	1415	1
PA_vRNA	883	1720	0
PB2_vRNA	254	2243	0
PB1_vRNA	314	1879	0
PA_vRNA	470	1782	0
PB1_vRNA	389	2008	0
NS_vRNA	195	703	0
HA_vRNA	705	847	1
NA_vRNA	223	262	0
PB2_vRNA	820	1714	0
PB1_vRNA	313	1880	0
PA_vRNA	964	1181	0
NA_vRNA	81	1042	0
PB2_vRNA	335	2145	0
M_vRNA	376	412	0
PB2_vRNA	407	1809	0
NA_vRNA	1208	1258	0
PB1_vRNA	380	2023	0
PA_vRNA	1318	1657	0
PA_vRNA	940	1067	0
M_vRNA	374	725	0
PA_vRNA	197	2050	0
PA_vRNA	329	2009	0
NP_vRNA	410	680	3
PA_vRNA	170	1071	0
NP_vRNA	277	1421	0
NP_vRNA	1210	1301	1
PB1_vRNA	416	2016	100
PB2_vRNA	278	2180	0
PB2_vRNA	227	2167	0
PB1_vRNA	504	1640	0
NA_vRNA	908	1017	0
PB2_vRNA	155	182	0
PB2_vRNA	340	1939	1
PB2_vRNA	389	2109	0
PB2_vRNA	1062	1098	0
PA_vRNA	313	1953	0
NP_vRNA	401	1220	0
PB1_vRNA	442	2047	0
NA_vRNA	383	1049	0
M_vRNA	312	602	0
PA_vRNA	427	2100	0
PB1_vRNA	174	2200	0
PB1_vRNA	487	2011	0
PB1_vRNA	529	1920	2
PA_vRNA	194	1954	0
PB2_vRNA	278	2045	0
HA_vRNA	957	1556	0
PA_vRNA	510	1664	0
PA_vRNA	399	1716	1
M_vRNA	588	615	0
PA_vRNA	490	1779	0
PA_vRNA	773	1643	0
PA_vRNA	233	2134	0
PA_vRNA	673	761	0
PA_vRNA	148	323	1
M_vRNA	409	659	0
PA_vRNA	250	1990	0
NP_vRNA	305	483	1
PA_vRNA	213	1769	0
PA_vRNA	351	1930	0
PB1_vRNA	348	2032	0
HA_vRNA	743	762	0
NA_vRNA	279	1303	0
HA_vRNA	213	763	0
PB1_vRNA	275	2181	0
HA_vRNA	718	767	0
PA_vRNA	287	2024	0
NS_vRNA	217	700	0
PA_vRNA	1054	1701	0
NP_vRNA	171	1087	2
PB2_vRNA	483	2121	0
NP_vRNA	289	1165	0
PB1_vRNA	415	2062	0
PA_vRNA	236	2091	0
PB1_vRNA	981	1608	0
PA_vRNA	494	1958	0
PB2_vRNA	412	2089	0
PB2_vRNA	420	2073	0
NP_vRNA	173	767	0
NA_vRNA	259	1110	0
PB1_vRNA	319	2021	13
PB1_vRNA	520	1949	0
M_vRNA	599	632	0
PB1_vRNA	376	2070	0
PB2_vRNA	574	1861	0
HA_vRNA	270	522	0
PB1_vRNA	432	1968	0
PB1_vRNA	389	2015	0
M_vRNA	424	506	0
PB1_vRNA	368	2038	0
PA_vRNA	606	1941	31
PA_vRNA	196	2099	0
PA_vRNA	347	2001	0
PA_vRNA	420	1941	0
PB2_vRNA	1319	1374	0
PB1_vRNA	179	1959	0
PA_vRNA	474	1882	0
PA_vRNA	416	1976	0
PB1_vRNA	561	1889	0
PB2_vRNA	335	1934	0
PB1_vRNA	228	2173	0
PA_vRNA	57	1283	0
NP_vRNA	78	325	0
M_vRNA	564	624	0
NA_vRNA	752	918	0
PA_vRNA	486	1596	0
NP_vRNA	774	912	0
PA_vRNA	334	1930	0
PB2_vRNA	604	1847	0
NA_vRNA	299	1289	0
M_vRNA	363	377	0
PB1_vRNA	443	1939	13
PA_vRNA	815	1541	24
PB1_vRNA	407	2044	0
NA_vRNA	356	1038	0
M_vRNA	324	427	0
PB2_vRNA	454	1990	0
M_vRNA	176	867	7
M_vRNA	413	659	0
PA_vRNA	788	1711	0
PB1_vRNA	288	2142	1
PB2_vRNA	440	2007	0
PA_vRNA	238	2015	0
PA_vRNA	462	1877	0
PB2_vRNA	816	1533	0
NA_vRNA	406	1015	0
PB2_vRNA	438	2007	0
PB2_vRNA	208	2150	1
PA_vRNA	223	2072	0
PB2_vRNA	987	1288	1
M_vRNA	291	382	2
NA_vRNA	563	615	0
NP_vRNA	806	1034	0
PB2_vRNA	455	2023	0
PA_vRNA	337	1554	1
PB2_vRNA	712	859	0
NP_vRNA	533	1046	1
M_vRNA	82	878	0
NA_vRNA	622	932	0
HA_vRNA	820	1260	0
PA_vRNA	329	1941	49
PB2_vRNA	319	2084	0
PB2_vRNA	562	1848	0
NA_vRNA	386	1019	0
HA_vRNA	987	1074	1
PA_vRNA	406	2031	6
PA_vRNA	1783	2093	1
PB2_vRNA	687	783	0
PB2_vRNA	779	1714	0
PA_vRNA	334	1819	0
PA_vRNA	1447	1664	1
PB1_vRNA	736	1745	0
PB1_vRNA	357	2140	0
PB1_vRNA	630	1896	0
PB2_vRNA	572	1867	0
PB1_vRNA	401	2062	0
PA_vRNA	1278	1791	1
PA_vRNA	438	1980	0
HA_vRNA	657	759	1
PB2_vRNA	454	2061	0
PA_vRNA	1594	1657	0
NP_vRNA	360	1014	1
PA_vRNA	768	1583	0
PA_vRNA	133	461	0
PB2_vRNA	243	2116	0
PB2_vRNA	540	1873	0
NP_vRNA	157	858	0
M_vRNA	375	517	2
PA_vRNA	172	1936	84
M_vRNA	284	487	1
PB1_vRNA	542	1979	14
PA_vRNA	436	1725	0
PA_vRNA	791	904	0
NA_vRNA	531	938	0
NP_vRNA	470	686	0
PB2_vRNA	708	1119	0
PA_vRNA	169	1998	1
NP_vRNA	949	1299	0
PA_vRNA	281	2023	0
PB1_vRNA	1271	1623	0
PA_vRNA	484	1796	0
PB1_vRNA	693	1809	8
PA_vRNA	432	1825	0
PA_vRNA	265	2096	0
PA_vRNA	284	398	0
PA_vRNA	416	1871	0
NA_vRNA	516	1076	0
PB1_vRNA	279	797	0
NS_vRNA	245	645	0
NP_vRNA	250	1466	0
PB1_vRNA	365	1984	0
PB2_vRNA	831	858	0
PB1_vRNA	361	2041	0
PB1_vRNA	476	1985	0
PB2_vRNA	600	1877	0
HA_vRNA	341	1566	0
HA_vRNA	446	1372	0
HA_vRNA	240	1519	0
M_vRNA	160	185	1
NA_vRNA	525	956	0
PB1_vRNA	221	2197	3
PB2_vRNA	350	2104	0
PA_vRNA	284	1977	0
PB1_vRNA	253	274	0
PB1_vRNA	327	2146	1
PB2_vRNA	382	2135	0
PB1_vRNA	101	1979	0
NA_vRNA	878	1130	0
PB1_vRNA	445	1995	0
HA_vRNA	687	1382	0
PB1_vRNA	625	1786	0
PB1_vRNA	2188	2214	1
NS_vRNA	168	683	0
PA_vRNA	1196	1995	0
PB2_vRNA	695	1684	1
PB2_vRNA	455	1883	0
PA_vRNA	441	2029	0
PB1_vRNA	325	2154	5
PB1_vRNA	557	1705	0
PA_vRNA	538	2010	77
PB2_vRNA	365	2084	3
NP_vRNA	797	896	3
PB1_vRNA	433	2120	0
PB2_vRNA	438	1975	0
PB2_vRNA	147	1957	0
HA_vRNA	449	676	1
PB2_vRNA	397	530	11
PB1_vRNA	316	2145	0
HA_vRNA	787	827	0
NA_vRNA	370	1015	0
PB1_vRNA	178	2217	0
M_vRNA	201	394	22
PB2_vRNA	562	659	0
NP_vRNA	282	1366	0
M_vRNA	711	785	0
PA_vRNA	331	1973	0
NP_vRNA	637	771	0
NP_vRNA	634	1053	0
PB2_vRNA	216	2225	0
M_vRNA	211	391	1
NA_vRNA	330	1115	0
PA_vRNA	1239	1584	0
PA_vRNA	492	1802	0
PB1_vRNA	631	1948	0
NA_vRNA	760	1240	1
NP_vRNA	470	1151	0
PA_vRNA	311	1858	0
PA_vRNA	417	1895	0
NA_vRNA	363	1186	0
PA_vRNA	420	1832	0
HA_vRNA	555	1609	1
NP_vRNA	373	639	0
PA_vRNA	868	1414	0
NP_vRNA	521	1082	0
PB1_vRNA	234	2196	0
PB1_vRNA	1582	1716	0
NP_vRNA	378	722	2
M_vRNA	418	524	0
NP_vRNA	120	660	2
NP_vRNA	535	1034	0
NP_vRNA	380	700	0
PB1_vRNA	948	1262	19
PB2_vRNA	281	2145	0
PB2_vRNA	202	285	1
PB2_vRNA	1093	1669	0
PB1_vRNA	469	2025	0
PB2_vRNA	410	2015	0
PA_vRNA	331	1997	0
PB1_vRNA	552	1905	26
PA_vRNA	1203	1284	0
PA_vRNA	528	1750	0
PB2_vRNA	129	2163	0
PB2_vRNA	1148	1197	2
NP_vRNA	180	1221	0
HA_vRNA	382	1511	0
NP_vRNA	1368	1382	0
PB1_vRNA	431	1942	0
NA_vRNA	245	475	1
PB1_vRNA	241	1992	0
PB2_vRNA	381	883	0
M_vRNA	77	408	0
NA_vRNA	453	1109	0
PA_vRNA	275	2146	37
PB1_vRNA	639	1806	0
PB2_vRNA	577	1004	0
NA_vRNA	1109	1277	0
PA_vRNA	310	1975	0
PB1_vRNA	273	328	1
PA_vRNA	608	1712	0
PB1_vRNA	324	337	62
PB1_vRNA	534	1927	0
PA_vRNA	252	2049	0
M_vRNA	195	327	0
PA_vRNA	261	307	0
M_vRNA	268	640	5
PB1_vRNA	220	2196	0
PB1_vRNA	205	235	0
PB2_vRNA	600	1777	0
PB2_vRNA	314	2075	0
NA_vRNA	331	934	0
PB2_vRNA	319	2048	0
PB2_vRNA	432	1075	0
NA_vRNA	596	954	0
PB2_vRNA	217	2206	1
PA_vRNA	736	1601	0
PA_vRNA	675	1394	0
PA_vRNA	363	1960	0
PA_vRNA	109	996	0
PB2_vRNA	237	2118	0
PB1_vRNA	527	2016	34
PB1_vRNA	230	2156	30
PA_vRNA	140	469	0
PB1_vRNA	1548	1589	0
PB1_vRNA	796	1190	0
NA_vRNA	303	710	1
PA_vRNA	1102	1148	0
NS_vRNA	392	472	0
NA_vRNA	565	847	0
PB1_vRNA	445	1934	2
PB1_vRNA	986	1453	0
PB1_vRNA	266	2046	0
HA_vRNA	266	514	0
NP_vRNA	568	1117	0
PB1_vRNA	605	2011	0
PB2_vRNA	157	2170	0
PA_vRNA	320	2115	0
PB2_vRNA	183	2104	0
M_vRNA	788	833	0
PB2_vRNA	734	1688	0
PB1_vRNA	469	2004	0
PA_vRNA	82	293	0
PB2_vRNA	389	2058	0
PA_vRNA	280	1896	0
PA_vRNA	433	2061	0
PB2_vRNA	790	969	1
HA_vRNA	744	1149	0
PA_vRNA	275	1926	0
PA_vRNA	664	1825	0
PB2_vRNA	613	1763	0
PB1_vRNA	500	2004	0
PB2_vRNA	583	1853	0
PA_vRNA	304	1976	0
PA_vRNA	950	1325	0
PB2_vRNA	624	1905	1
PA_vRNA	261	802	1
PB1_vRNA	395	2083	0
NS_vRNA	306	510	7
NA_vRNA	474	1018	0
PA_vRNA	221	2034	0
PA_vRNA	224	1717	0
PB1_vRNA	253	2268	3
PB1_vRNA	399	1995	0
PA_vRNA	257	2032	0
NP_vRNA	579	940	0
NA_vRNA	366	497	0
NA_vRNA	333	883	0
PA_vRNA	606	1904	1
PB1_vRNA	447	1991	0
PA_vRNA	543	1714	0
PB1_vRNA	624	1809	0
NA_vRNA	468	940	0
NA_vRNA	373	399	1
PA_vRNA	1104	2057	0
HA_vRNA	489	760	0
PB2_vRNA	592	1782	0
PA_vRNA	570	1772	0
PA_vRNA	736	1531	0
NA_vRNA	173	692	3
PA_vRNA	251	2074	0
HA_vRNA	78	176	1
PA_vRNA	242	2068	0
PA_vRNA	365	1915	0
PB1_vRNA	472	2115	0
PB1_vRNA	510	1869	0
NA_vRNA	448	1075	0
PB1_vRNA	487	1999	0
NA_vRNA	346	1133	1
PA_vRNA	650	1699	0
PB2_vRNA	1050	1390	0
PA_vRNA	382	2041	0
NP_vRNA	261	1361	0
NA_vRNA	337	1320	14
PA_vRNA	269	2002	0
PA_vRNA	454	1731	0
PB1_vRNA	449	2022	0
PA_vRNA	334	1993	0
PA_vRNA	453	1946	0
NP_vRNA	804	923	2
NP_vRNA	410	810	3
PA_vRNA	761	1463	0
PB1_vRNA	485	1966	0
PB2_vRNA	1014	1342	0
M_vRNA	281	355	3
PB1_vRNA	418	1955	14
PB2_vRNA	1216	1242	0
PB1_vRNA	517	1933	0
PB1_vRNA	350	2057	30
PB2_vRNA	716	1755	0
PB2_vRNA	134	175	1
PB1_vRNA	302	2150	0
NS_vRNA	579	735	1
PB2_vRNA	313	2149	0
PB2_vRNA	573	1969	0
PA_vRNA	61	577	0
PB1_vRNA	530	1983	0
PB2_vRNA	452	2038	0
PB1_vRNA	356	2214	0
PA_vRNA	450	1121	0
PA_vRNA	303	2106	0
NP_vRNA	239	1128	0
PA_vRNA	266	2116	0
PB2_vRNA	373	875	2
PB1_vRNA	296	2129	0
PA_vRNA	431	1856	0
NP_vRNA	238	522	0
NP_vRNA	267	1304	0
NA_vRNA	333	606	0
PB2_vRNA	946	983	0
PA_vRNA	868	2105	0
PB2_vRNA	346	1633	0
PB1_vRNA	415	1948	1
PB2_vRNA	299	2057	0
PA_vRNA	1519	1654	0
PB2_vRNA	331	2081	0
NP_vRNA	178	1451	0
PA_vRNA	631	1693	0
PB2_vRNA	612	1889	15
PB1_vRNA	2073	2133	0
PB2_vRNA	249	319	0
NP_vRNA	1133	1360	1
PB2_vRNA	455	1886	0
PA_vRNA	802	1503	0
NA_vRNA	297	564	0
PB1_vRNA	446	1968	69
PA_vRNA	462	1865	0
HA_vRNA	1076	1590	1
HA_vRNA	856	1192	0
NA_vRNA	275	1335	0
PB2_vRNA	454	2051	0
PA_vRNA	269	2057	0
PB2_vRNA	1295	1845	0
HA_vRNA	171	1167	1
PB2_vRNA	249	2223	0
PA_vRNA	761	1573	0
NA_vRNA	392	1284	0
PA_vRNA	1239	1828	1
HA_vRNA	650	757	1
PA_vRNA	290	2047	0
NP_vRNA	312	1314	0
PA_vRNA	249	1876	15
PA_vRNA	255	2013	0
NP_vRNA	910	1045	0
PB2_vRNA	444	1889	0
PA_vRNA	454	1841	0
PA_vRNA	356	1955	0
NA_vRNA	419	699	1
PB1_vRNA	205	1869	0
NP_vRNA	272	1289	3
PA_vRNA	279	2093	0
PA_vRNA	471	1824	336
PA_vRNA	280	2021	0
PA_vRNA	377	485	0
PB1_vRNA	283	2137	1
PB2_vRNA	382	1925	0
PB1_vRNA	439	1888	0
HA_vRNA	514	1563	1
NP_vRNA	370	1062	1
NP_vRNA	442	515	0
PB1_vRNA	379	2005	0
PA_vRNA	424	1853	0
PB1_vRNA	289	2240	3
NP_vRNA	884	918	0
PB2_vRNA	1173	2119	0
PB2_vRNA	575	1864	0
NP_vRNA	193	1428	0
NP_vRNA	731	904	0
PA_vRNA	229	2132	0
NP_vRNA	859	1093	1
PB2_vRNA	244	2167	0
PB2_vRNA	465	1741	0
NA_vRNA	385	1018	0
NA_vRNA	362	1071	0
PA_vRNA	252	1989	1
PB2_vRNA	365	2054	0
PA_vRNA	870	1765	1
PA_vRNA	391	1964	0
NP_vRNA	900	929	3
M_vRNA	267	749	0
PA_vRNA	864	893	0
PB1_vRNA	445	2038	0
PB2_vRNA	1141	1309	0
NA_vRNA	104	1080	0
NA_vRNA	364	1258	0
NP_vRNA	1074	1244	0
PB2_vRNA	1217	1801	1
PA_vRNA	661	1858	0
PA_vRNA	580	596	1
PA_vRNA	352	1925	8
NP_vRNA	246	681	0
NP_vRNA	795	1305	1
PB2_vRNA	1006	1248	0
PA_vRNA	1118	1861	0
HA_vRNA	212	632	6
NS_vRNA	230	657	0
PB2_vRNA	438	2102	0
PA_vRNA	753	1589	0
NP_vRNA	895	1373	1
PB1_vRNA	415	2023	0
PB1_vRNA	706	1834	0
PB1_vRNA	390	2083	0
PB1_vRNA	299	2134	0
PB2_vRNA	293	2168	0
PB2_vRNA	420	2085	0
PB1_vRNA	230	2183	239
PB2_vRNA	276	2177	0
HA_vRNA	796	901	0
HA_vRNA	339	1265	1
NS_vRNA	278	356	0
PA_vRNA	407	541	0
PB2_vRNA	585	1898	0
PA_vRNA	439	1816	0
M_vRNA	194	396	0
NA_vRNA	472	1097	0
NA_vRNA	369	477	1
PB2_vRNA	133	1603	0
NA_vRNA	593	957	0
NP_vRNA	779	939	0
PB1_vRNA	431	1937	0
PA_vRNA	275	2155	0
PB1_vRNA	498	2013	0
PB1_vRNA	239	2075	1
PA_vRNA	528	1983	0
PB2_vRNA	426	1913	0
PA_vRNA	454	2076	0
NA_vRNA	453	1064	0
NP_vRNA	325	789	0
PA_vRNA	371	1941	0
M_vRNA	722	736	0
PA_vRNA	158	579	0
PA_vRNA	295	2001	0
NP_vRNA	1083	1142	0
HA_vRNA	348	1640	0
PB2_vRNA	518	1822	0
PB1_vRNA	237	2144	0
NP_vRNA	299	586	1
PB2_vRNA	584	1806	0
PB2_vRNA	659	1888	0
PB2_vRNA	1141	2279	0
PA_vRNA	1980	2049	0
PB2_vRNA	453	2026	0
PB1_vRNA	283	2245	0
PA_vRNA	258	2046	0
M_vRNA	393	516	0
PA_vRNA	181	1439	0
PA_vRNA	307	2017	0
PA_vRNA	729	1041	2
PB1_vRNA	731	796	0
PB2_vRNA	329	2016	0
PA_vRNA	308	1995	0
PB1_vRNA	445	475	10
PB1_vRNA	431	2026	0
PB1_vRNA	990	1019	0
PB2_vRNA	513	2011	0
PA_vRNA	235	1917	0
PB1_vRNA	1619	1661	0
PA_vRNA	637	1878	0
PA_vRNA	822	835	0
PA_vRNA	320	1968	0
PB1_vRNA	233	2082	0
PB2_vRNA	312	2075	0
NA_vRNA	214	1319	0
NP_vRNA	351	595	0
PB1_vRNA	611	1886	0
PA_vRNA	526	1896	0
PB1_vRNA	473	1973	1134
PA_vRNA	526	1885	0
PA_vRNA	733	1973	0
PA_vRNA	593	1636	0
PB1_vRNA	498	1949	0
PB2_vRNA	289	2166	0
PB2_vRNA	244	2156	0
PA_vRNA	833	1490	0
HA_vRNA	404	1517	22
PB1_vRNA	236	2128	0
PA_vRNA	495	1896	0
PB1_vRNA	337	2185	0
HA_vRNA	1578	1678	0
NP_vRNA	373	1021	0
NP_vRNA	548	646	0
NP_vRNA	148	559	1
PB2_vRNA	277	2198	0
PB1_vRNA	854	1768	0
PA_vRNA	860	1652	0
NA_vRNA	387	451	0
PA_vRNA	437	1767	0
NS_vRNA	580	675	0
PA_vRNA	278	2090	428
PA_vRNA	626	1793	0
PA_vRNA	566	1872	0
NP_vRNA	484	1018	0
NA_vRNA	457	1026	0
NP_vRNA	297	1366	0
PA_vRNA	306	2077	0
PB2_vRNA	583	1778	0
PB2_vRNA	288	2185	0
PB2_vRNA	387	1603	0
M_vRNA	377	764	0
PB2_vRNA	678	1077	1
PB1_vRNA	738	1746	0
NP_vRNA	1090	1116	0
PA_vRNA	439	1776	0
PA_vRNA	476	1881	0
PA_vRNA	475	1960	0
PA_vRNA	511	1812	1
PB1_vRNA	64	104	0
HA_vRNA	811	856	2
NP_vRNA	251	1353	0
PA_vRNA	603	1581	0
PB2_vRNA	295	1930	0
NA_vRNA	432	805	0
PB2_vRNA	123	178	0
NA_vRNA	359	992	0
PB2_vRNA	176	2122	0
PA_vRNA	480	1801	0
PA_vRNA	180	188	2
NP_vRNA	579	1453	0
NP_vRNA	854	939	0
NP_vRNA	401	1162	1
NA_vRNA	759	800	0
PA_vRNA	265	1985	107
PB1_vRNA	524	2012	0
HA_vRNA	178	645	1
PB1_vRNA	517	1229	4
PB1_vRNA	478	490	0
PB2_vRNA	386	1565	1
PB2_vRNA	48	1926	0
PA_vRNA	409	1901	0
PB2_vRNA	124	1467	1
HA_vRNA	265	884	0
PB2_vRNA	490	1883	0
PA_vRNA	148	2124	0
NP_vRNA	976	1041	0
PB2_vRNA	269	2245	0
NP_vRNA	730	984	0
NP_vRNA	983	1021	0
M_vRNA	833	885	0
NA_vRNA	203	1318	2
NP_vRNA	39	902	1
PB2_vRNA	294	2136	0
NA_vRNA	858	1120	0
PB2_vRNA	369	1894	0
NP_vRNA	898	987	1
PA_vRNA	275	2062	0
PB1_vRNA	418	1984	0
PB2_vRNA	481	1953	0
PB2_vRNA	286	2173	0
PB2_vRNA	538	981	0
PB2_vRNA	464	1837	0
HA_vRNA	484	1061	0
PB1_vRNA	1150	1196	4
PB2_vRNA	858	884	0
PB2_vRNA	189	1248	0
PB2_vRNA	365	1278	0
PB2_vRNA	768	2208	0
PB2_vRNA	184	2005	0
PA_vRNA	602	1608	0
PB1_vRNA	974	1311	0
PB1_vRNA	205	2148	0
NA_vRNA	312	878	0
PB1_vRNA	336	2128	0
PA_vRNA	589	1335	0
HA_vRNA	1274	1428	1
PA_vRNA	194	2001	0
PA_vRNA	326	2019	0
HA_vRNA	969	1405	0
PB2_vRNA	392	2028	0
PB1_vRNA	201	2215	0
PA_vRNA	298	1970	0
PA_vRNA	289	2023	0
PB2_vRNA	475	1772	0
PA_vRNA	596	1197	0
NA_vRNA	341	1176	3
PB2_vRNA	598	635	1
PA_vRNA	379	1998	0
HA_vRNA	750	1077	7
NP_vRNA	430	1285	0
PB1_vRNA	860	917	0
NP_vRNA	643	796	0
PB1_vRNA	201	2242	0
PA_vRNA	287	1964	0
HA_vRNA	95	455	0
PB1_vRNA	177	1905	0
PB2_vRNA	694	1786	0
PB2_vRNA	454	2045	0
PA_vRNA	335	1908	0
PA_vRNA	793	1463	0
PA_vRNA	1302	1333	0
PB2_vRNA	660	1313	0
PB1_vRNA	1695	2052	1
PB2_vRNA	455	1983	0
PA_vRNA	370	2073	162
PA_vRNA	990	1382	0
PA_vRNA	605	1743	0
PB2_vRNA	707	1651	0
NA_vRNA	887	1007	2
PA_vRNA	1133	1308	0
PB1_vRNA	543	1915	0
PA_vRNA	379	1984	0
PB1_vRNA	437	1992	0
NP_vRNA	343	479	0
PA_vRNA	830	1492	0
PB2_vRNA	1111	2048	0
PB2_vRNA	540	2062	0
PA_vRNA	374	1993	0
PA_vRNA	633	1685	0
PB1_vRNA	889	1643	0
PA_vRNA	263	2147	0
PA_vRNA	267	2105	0
M_vRNA	363	536	0
PB2_vRNA	522	1875	0
PB1_vRNA	1155	1688	0
PB2_vRNA	396	585	0
PA_vRNA	319	2073	0
PB2_vRNA	462	1875	0
PA_vRNA	519	1963	0
PB1_vRNA	422	463	0
PB2_vRNA	257	2224	0
PB1_vRNA	599	1919	1
PB1_vRNA	174	1987	0
PB1_vRNA	433	2015	0
HA_vRNA	766	855	0
PA_vRNA	235	2026	0
PB2_vRNA	326	2115	0
PB1_vRNA	1065	1118	0
HA_vRNA	559	994	1
PB1_vRNA	174	1954	0
PB1_vRNA	570	2002	0
M_vRNA	594	631	0
PA_vRNA	283	2053	0
PA_vRNA	268	1993	0
HA_vRNA	443	1510	0
PB1_vRNA	177	1958	0
PB1_vRNA	362	2131	0
NA_vRNA	562	871	0
PA_vRNA	560	1658	0
NP_vRNA	51	1180	0
PA_vRNA	523	1932	212
PB2_vRNA	793	1660	0
NP_vRNA	191	211	0
PA_vRNA	520	1820	0
PB1_vRNA	420	2004	0
PB1_vRNA	861	2215	0
PB2_vRNA	679	1581	0
M_vRNA	193	395	0
PA_vRNA	738	1590	0
PB1_vRNA	887	1603	0
PA_vRNA	566	607	5
PB2_vRNA	600	1821	0
PB2_vRNA	1246	1521	0
PA_vRNA	704	816	4
PA_vRNA	470	1824	0
PB2_vRNA	279	2099	0
PA_vRNA	477	1512	0
PA_vRNA	334	2018	0
HA_vRNA	915	973	0
PB1_vRNA	311	1876	0
NP_vRNA	401	1047	0
NA_vRNA	334	535	2
PB2_vRNA	550	1791	0
PA_vRNA	682	1959	0
HA_vRNA	606	1214	1
PB2_vRNA	519	1863	0
PB2_vRNA	605	1866	0
PB1_vRNA	60	100	0
PB1_vRNA	238	2173	0
PA_vRNA	370	2009	0
PB2_vRNA	251	1456	1
PA_vRNA	386	1959	0
PB1_vRNA	465	1916	1
PA_vRNA	156	1795	29
M_vRNA	425	642	1
PB2_vRNA	508	1875	0
NP_vRNA	248	1420	0
PA_vRNA	309	347	0
NP_vRNA	294	341	0
PB2_vRNA	562	1977	0
PA_vRNA	527	1583	0
NA_vRNA	216	1279	0
PB2_vRNA	1254	1516	0
NP_vRNA	923	1044	0
NP_vRNA	343	1075	0
PA_vRNA	507	2051	0
PB2_vRNA	508	1877	0
PB1_vRNA	887	2134	0
NP_vRNA	769	940	0
PA_vRNA	252	2042	0
HA_vRNA	295	1636	0
PA_vRNA	594	1686	0
NA_vRNA	258	381	2
PB2_vRNA	454	2033	0
PB2_vRNA	262	2159	34
PB2_vRNA	342	2188	0
PB2_vRNA	588	1889	0
NA_vRNA	798	1263	0
NA_vRNA	696	878	0
PA_vRNA	595	999	0
NP_vRNA	412	1135	5
PA_vRNA	720	1551	0
PA_vRNA	1461	1563	1
PA_vRNA	196	2103	0
PA_vRNA	656	1126	0
NA_vRNA	308	1220	0
PB1_vRNA	825	1584	0
NA_vRNA	753	891	0
HA_vRNA	612	1621	0
HA_vRNA	453	1375	0
HA_vRNA	378	1639	0
PB1_vRNA	437	2093	0
PB2_vRNA	149	2151	0
HA_vRNA	569	1374	1
PB2_vRNA	558	1965	0
HA_vRNA	264	1653	0
PB2_vRNA	823	1475	0
PB2_vRNA	441	1996	0
PA_vRNA	1217	1463	0
HA_vRNA	687	764	0
NA_vRNA	380	483	0
PB1_vRNA	591	1934	0
PB2_vRNA	246	1106	0
NP_vRNA	659	719	0
NP_vRNA	335	1093	0
PA_vRNA	929	995	0
HA_vRNA	312	331	0
PA_vRNA	433	1892	0
PB1_vRNA	307	376	26
NP_vRNA	708	886	3
PB1_vRNA	437	1965	0
PB2_vRNA	1557	2120	0
NS_vRNA	300	651	0
NA_vRNA	973	1004	0
PA_vRNA	775	1571	0
PA_vRNA	1605	1672	0
PB1_vRNA	276	331	0
PB1_vRNA	288	2131	0
M_vRNA	414	436	0
PA_vRNA	521	1930	0
PA_vRNA	687	1637	0
PB1_vRNA	167	1980	0
PA_vRNA	370	1895	0
PA_vRNA	998	1041	0
NA_vRNA	265	1244	0
PB1_vRNA	383	2046	0
PB2_vRNA	391	524	0
PB2_vRNA	582	1897	99
PB2_vRNA	215	285	0
PB2_vRNA	343	2016	0
NP_vRNA	69	1038	0
PA_vRNA	758	1663	0
PA_vRNA	246	2016	0
NA_vRNA	966	1070	0
